,precision,recall,f1-score,support
0,0.9435917114351496,0.8649314104818854,0.9025509267755553,2843.0
1,0.29541284403669726,0.5227272727272727,0.37749120750293086,308.0
accuracy,0.8314820691843859,0.8314820691843859,0.8314820691843859,0.8314820691843859
macro avg,0.6195022777359235,0.6938293416045791,0.640021067139243,3151.0
weighted avg,0.8802343356310482,0.8314820691843859,0.8512280472020965,3151.0
