,precision,recall,f1-score,support
0,0.9534212695795549,0.8135772071755188,0.8779654583412413,2843.0
1,0.2689655172413793,0.6331168831168831,0.37754114230396896,308.0
accuracy,0.7959377975245954,0.7959377975245954,0.7959377975245954,0.7959377975245954
macro avg,0.6111933934104671,0.723347045146201,0.6277533003226051,3151.0
weighted avg,0.8865179462789653,0.7959377975245954,0.8290506092966585,3151.0
