,precision,recall,f1-score,support
0,0.9427368421052632,0.7875483644037988,0.8581832119586049,2843.0
1,0.22164948453608246,0.5584415584415584,0.3173431734317343,308.0
accuracy,0.7651539193906697,0.7651539193906697,0.7651539193906697,0.7651539193906697
macro avg,0.5821931633206728,0.6729949614226787,0.5877631926951696,3151.0
weighted avg,0.8722528985535946,0.7651539193906697,0.8053178575104056,3151.0
