,precision,recall,f1-score,support
0,0.9786507258753202,0.8061906436862469,0.8840887174541948,2843.0
1,0.1098546042003231,0.576271186440678,0.18453188602442333,118.0
accuracy,0.7970280310705843,0.7970280310705843,0.7970280310705843,0.7970280310705843
macro avg,0.5442526650378217,0.6912309150634625,0.534310301739309,2961.0
weighted avg,0.9440279827623012,0.7970280310705843,0.8562103972553725,2961.0
