,precision,recall,f1-score,support
0,0.9990710636321412,0.7565951459725642,0.8610888710968775,2843.0
1,0.015647226173541962,0.8461538461538461,0.03072625698324022,13.0
accuracy,0.7570028011204482,0.7570028011204482,0.7570028011204482,0.7570028011204482
macro avg,0.5073591449028415,0.8013744960632052,0.4459075640400588,2856.0
weighted avg,0.9945946946241014,0.7570028011204482,0.857309209337957,2856.0
