,precision,recall,f1-score,support
0,0.9738863287250384,0.8920154766092157,0.931154764090325,2843.0
1,0.1400560224089636,0.423728813559322,0.2105263157894737,118.0
accuracy,0.8733535967578521,0.8733535967578521,0.8733535967578521,0.8733535967578521
macro avg,0.556971175567001,0.6578721450842688,0.5708405399398994,2961.0
weighted avg,0.9406570223605343,0.8733535967578521,0.9024367104261912,2961.0
