,precision,recall,f1-score,support
0,0.9447154471544715,0.8174463594794231,0.8764850084857627,2843.0
1,0.24891461649782923,0.5584415584415584,0.34434434434434436,308.0
accuracy,0.7921294827039035,0.7921294827039035,0.7921294827039035,0.7921294827039035
macro avg,0.5968150318261504,0.6879439589604908,0.6104146764150535,3151.0
weighted avg,0.8767031793530606,0.7921294827039035,0.8244699895852369,3151.0
