,precision,recall,f1-score,support
0,0.9965224111282844,0.9071403447062961,0.9497330141778679,2843.0
1,0.014925373134328358,0.3076923076923077,0.028469750889679717,13.0
accuracy,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824
macro avg,0.5057238921313064,0.607416326199302,0.48910138253377383,2856.0
weighted avg,0.9920543573839142,0.9044117647058824,0.9455395889598194,2856.0
