,precision,recall,f1-score,support
0,0.9761702127659575,0.8068941259233204,0.8834970152127865,2843.0
1,0.10147299509001637,0.5254237288135594,0.1700960219478738,118.0
accuracy,0.795677136102668,0.795677136102668,0.795677136102668,0.795677136102668
macro avg,0.538821603927987,0.6661589273684398,0.5267965185803302,2961.0
weighted avg,0.9413123027065987,0.795677136102668,0.8550669857614998,2961.0
