,precision,recall,f1-score,support
0,0.9986933797909407,0.8065423848047837,0.8923915158591166,2843.0
1,0.017857142857142856,0.7692307692307693,0.03490401396160558,13.0
accuracy,0.8063725490196079,0.8063725490196079,0.8063725490196079,0.8063725490196079
macro avg,0.5082752613240418,0.7878865770177765,0.4636477649103611,2856.0
weighted avg,0.9942287890766062,0.8063725490196079,0.8884883864737287,2856.0
