,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ME 35,-14.787592333000001,-3.4153423200000006,-8.2668146589,9.937711302999999,-10.9859260775,-3.861576102,-5.001743825,-4.6652288525,0.477458664,8.4336427916,6.1729027816,0.8099375272900002,-2.2855075550000006,-3.8022626768000007,12.074582220400002,5.126294353,-6.509207421000001,-2.001976514999999,2.0673111539999995,14.561554832999999,-4.398239815,2.0868715749999995,-7.1221301134,-3.0925856610000007,0.8536274989999992,-3.9604567058999995,15.812628143600003,1.2537996329999994,4.5666929673,8.319863520000002,10.539769905,-9.029404065000001,-1.9236915620000004,-8.968894552999998,-6.735698132,11.770314943999999,-6.1785615190000005,0.7713152189699993,8.1799956399,-4.804972608,3.2210579809999995,20.24307882,16.351909881999998,5.346719993000001,13.298702828000001,-8.075112637,-5.834072010000002,9.028412593559997,-6.961356376499999,-3.050895315440001,8.1174600738,16.39852576,9.106304765700001,20.775927496,0.744017149,5.447814178,-4.6539738988,6.7260284530000005,2.2107112539999996,7.188563990999999,2.6640804659999997,-1.3301040370000001,8.123898419,7.8545363450000005
ME 36,-20.684790818,-12.107481040300001,-5.110317435000001,9.136721904300002,-3.6852724699999992,-13.757519538,2.9149858830000013,-13.4022418614,-9.6332107907,8.56203342,3.518905643699999,4.230513672,-9.021759256000001,-2.537698153,-2.314283106000001,-0.5361795999999999,-2.237764082,12.383842929400002,-8.0986900055,2.724648933,-20.2432826098,-4.659128797500001,-6.3290214780000005,-14.607804822000002,5.623774528999999,-3.2763660910000003,11.881077866,0.04688302000000033,9.4764178965,-1.2372319830000003,1.3842936449999994,-10.719755452310002,7.344114939000002,-5.933268407,-10.735735063000002,2.6905293499999994,10.512875564999998,-4.186277951,13.150916941000002,-8.306173338000002,-3.6521656380000005,17.459242680999992,10.808316995000002,5.290068517,7.662543480000001,-20.9792630635,0.5608933700000003,10.743589285105001,-4.2670625931999995,-8.9053851827,20.120643030000004,19.9628660005,23.97757542,11.768595374999999,-6.381515111000001,9.633737385999998,-2.4127012710000004,15.155221316999999,5.773708745,10.109546638000001,-5.79812774,6.685352794,10.792606962,4.146913295
ME 37,3.147587130000001,-2.308628022,-3.201613987,14.616181625000001,-17.603674367,0.8715851070000002,-7.7382252412999994,19.573952220000002,2.743342622,-22.393453472,-17.965318259,-5.4671461993,6.493766575,-9.3067504222,-1.4357350489999994,2.9655299039999994,-2.172685776,16.191462513,6.08729323,2.7818496010000002,5.707798845,5.0307608660000005,10.34270588411,-25.062871180000002,-1.294031935360001,-2.179540753000001,11.618922325,8.8741835094,-2.5090802699999992,8.203896055000001,6.079723638999999,7.621033402,-2.747743577000001,14.056540495000002,-3.0672397900000004,-3.898319788,-15.600887504499998,-24.171186450000004,0.3103454105999993,-12.083020698299999,14.794058128850002,20.957760292,-7.086681273000001,-6.6511259030000005,-9.012818712,-2.5547830595000005,-12.5457709245,26.855036553999998,16.759409648,-7.942864767,-0.8959179113999999,-11.017998756,1.641816476000001,14.311265023,12.471077104399999,-5.4215555745,1.0661534599999993,4.847630489,-4.337800372000001,29.928931497,3.9436158329999995,2.939648902,23.665799285999995,2.680680013
ME 38,23.794027343000003,-25.108394440999998,-2.7768957820000004,19.3686293917,-33.555951668000006,19.283335982999997,9.226715244000001,0.8319660929999996,11.109325057300001,-3.6696734556100017,2.276457413,12.478749376000001,-8.159990671106,-3.237189573,-1.139907702999999,-10.992385053999998,6.619985164,33.104507516999995,-7.184246120999998,2.4810196589999993,-24.443531969000002,-10.88773961,-3.9468860398,-12.993329699,3.750370904400001,-2.2594784146000007,19.069950816,-6.1549144272000005,-4.2532007766,16.718261225,1.1231606039999995,-13.184962368999999,18.727016225699998,8.88462409828,0.8014741580000015,9.573219331999999,-16.856399980000003,-16.369961420800003,1.5437918819999998,-9.281551158000001,21.216825337,-0.4465800419999999,0.31758902000000044,-9.032754191,-14.387518107,-22.017553106000005,-16.629860849,20.161511758800003,16.274910235,-14.45003862297,-15.496051594299999,0.1887322200000009,11.85091336,22.049469763999998,-6.3534276045999984,-2.623952587000001,-4.59269596,8.205695745000002,7.912611474000001,15.420503164000001,4.650408498000001,10.404570817999998,38.479043328,-6.376461720700001
ME 39,-15.642990230000002,-7.785641812799999,0.6111954244999993,-2.7643655380000007,-7.675579133599999,3.6285179919999986,-1.0784628474000002,7.944110552,9.351203245799999,13.785222702,-2.353625524,-0.6650979250000001,-12.187201685000002,3.1148122339999995,-1.5407890430000006,1.0045283784000003,2.5325521642999993,7.925320189999999,3.3736348751000005,9.488881820000001,4.5549163120000005,1.3036832339999995,0.4027562730299998,-4.1098293814,-3.4899178075999995,10.0125120577,8.187071352899999,0.33201604039999943,-0.23175489400000082,-14.511363667000001,11.229552016000001,-3.3383293519999997,6.428804700000001,6.475831385,8.416050221,11.5653616175,0.9016657917000002,-1.3972080000000004,-0.4918015160000001,-7.152339067,14.358190710999999,11.690932862,2.5372647674999995,18.211059775000003,-4.6742989825,-1.2118201819999994,-7.4257835750000005,-3.3854315296000013,-6.3830304387100005,-2.2049086833650007,5.519791549,4.82887732,0.13940750000000018,10.3522705433,10.18336668,0.4537610124999998,19.682957471,-3.710259395,6.867470539499999,10.34791744736,13.047904021299999,10.740295210000001,-4.161354051000001,12.651974947
ME 4,76.5777840347,94.14391498436001,19.135819307160002,-144.3796041351,135.2345984882,411.62706517370003,-122.61566285410001,142.208998209,53.77548590800001,-108.12429580050001,40.463224825000005,-141.69522619189996,-110.8466630284,4.557157363559998,-114.73234824829001,168.2854238848,-31.898855617829998,221.5046032484,62.3704453515,-139.81644963203001,-181.54434678570001,56.3361179075,-132.8055821615,-178.4334287998,163.6371422904,-138.49264084708,49.6067138163,218.06424807934002,-8.252155930480004,267.2011293344,160.7542279877,442.98886650220004,1.8782358029000008,42.947967316500005,-32.430576113725,-4.10704347826,-100.79811167220001,-169.7626204169,192.04623232616999,-124.22300143500001,-29.311717457899995,125.0114585133,-19.266116720532,-275.2783011634,58.672274179750005,-111.27380763240001,-150.9271447631,181.48153381514402,108.20743267412999,228.2834998684,5.508684715309997,-252.0904451839475,96.16147110200001,-116.5101884494,-162.66310674847,38.0463019852,-61.0510217936,206.3946134157,-152.26396601495,314.7166897116,-67.22460850556999,-136.35651417909997,0.0955599472030042,-17.812370233099994
ME 40,-9.064828047999997,-24.647946058,-2.11806422823,1.8498516903999995,-3.5397397265,8.159372870600002,-18.567598572,-23.887310625599998,-0.37522168450000015,-11.658973288,-20.2921427315,9.939611292,15.159906537,-11.2091383,-1.2895463137,-4.0836544560000005,12.48087153,7.220771861399998,1.9599422584,0.4299474856999994,5.3329308634000006,-2.5256842589999997,-1.0615327506999992,-35.535366256100005,-1.6832686579999998,-30.52555164,9.568543839970001,15.390965401999999,1.9371786666000006,-9.647766456000001,1.4122061251,26.962648134000002,1.6886318419999995,4.228693925,-38.1298972116,-5.915037037,-8.816801961,-13.155934259000002,28.419592849999997,-20.268463218,12.038058955000002,26.141305505000005,-4.3770230739999985,1.57989187,14.522838633,-3.4862554979999993,6.535088488,46.83571083500001,0.4191053629999997,-8.499836789,-5.747516493,4.1245219443000005,25.820180794,2.6802918411000003,7.3336244751,0.08642025249999996,3.701012997,20.621908494999996,-5.612497900599999,20.47419779556,8.598147274,14.189170057,25.88714315,4.910102114800001
ME 41,-14.479447172999999,-14.33565047,-8.877156064700001,11.636340131999999,-5.011856099600001,-2.57116762,-1.642861269,-14.124409392,3.3386508409999998,6.989570595800001,0.9258985609999999,0.23430210900000015,-7.225634746,-5.418796662999999,0.4437722254000005,-8.964184918999997,-3.3148572499999993,16.1643516882,-5.411199443000001,19.231791944300003,-5.514532620000001,-18.231156283000004,0.9895539680000006,-19.1152334782,4.025145664999999,1.0666107290000004,7.7259750149999995,-6.170498124400001,-0.6593960749999996,-6.878035769999999,5.1005812865,-14.827921012000001,0.5423945340000014,3.0571504780000005,-7.535263844999999,4.977685164000001,5.51436334524,-8.24884792,9.699015038,-6.320930834,9.501716163999998,21.82680927,6.046401970999999,13.731667226999999,7.3142639869999995,-11.169505010000002,0.5215066153999999,12.465917006,-6.856860720000001,-8.822660005,8.326232686,11.379410029999999,9.469823920000001,16.314426716,-0.9122249884999998,10.802922869,7.1629245445,6.1636355409,7.870676811530001,8.064149984,5.803443590999999,0.2756873399999997,11.3483199275,8.97710068
ME 42,11.77088328,-12.02041504,-6.2312046610000005,7.406921506999999,16.781051432599998,3.5952358810000007,11.029771080000002,-6.474326296499998,11.795530220000002,13.338025494999997,4.825805548200001,4.382569029,-14.235594070000001,1.8714726029999997,-6.905031374500001,-5.835727210899999,5.027090365,11.268388411,-14.832058555,-2.150542433000001,-22.015538959999997,-26.296075392000002,-2.106824138000001,-6.481894417999999,-0.4624304510000004,3.4208374850000016,8.558001636999998,-4.51644428,-4.264234611,-14.144874906,3.6752389150000004,-12.730707914,-4.51225361194,-0.03339869300000059,-4.063633415999999,-0.6905980899999998,-5.0330963182,-6.657717352999999,7.972733384999997,-13.043972182,12.773283314999999,6.1078692619999995,10.779037592,23.951566479999997,-13.3559154435,-6.6677232457,-6.304542239999999,-6.164170349999998,-2.4245785422999995,-10.023174232,15.236285215999999,-7.098711317399999,9.50176992406,4.405310804000001,-23.720025868,4.816741505,16.215076050000004,8.241690343,9.338291970000002,12.217265921,9.4255874868,2.5275075919999983,4.752276563999998,14.839737886999998
ME 43,1.6265774354000002,2.79846313672,0.7437958599999996,1.8371594805999998,-8.817873702000002,6.029778318000002,-1.8312335113999998,10.81944477,5.1517300750000015,-0.4275179869999997,-0.9188588470000001,-6.3141231719999995,-8.102505401000002,1.7948870669,-2.388952134,-0.27905887700000015,-5.9167316205,12.4326455504,-1.2777046585999994,-0.3630210580000017,-14.491972349700001,-1.032476554,-4.868832111,-14.424984561999999,-5.973860578799999,-7.927903962,11.334780870000001,0.6964347610000012,5.968367364000001,2.6303963460000004,13.744899448500002,7.144748730999999,5.558056016999999,0.349950146,11.491502688,-5.373864311700001,-7.350164402000001,-18.381138124000003,4.2247919755,-19.306063612,8.566661078000003,-1.9814225090000006,-5.4151380569,-7.953611204999997,-11.485591169000001,-12.231098399,-3.7260349689999996,17.657437078,17.596752861,0.8206937649999999,-3.6937860909999998,-7.296621604499999,4.536311574,-1.7977087349999996,2.8300570890900008,-7.949739294,-3.4248085639999992,8.560235220000001,-7.584203075000001,4.5212875711999985,-6.7235586162,8.212949306,6.940032610000001,9.367473174400002
ME 44,7.196277150599999,12.082893141,3.9729254299999996,-8.700639774999999,5.3491622,18.473424495999996,-9.962746611,11.842342624999999,5.095793961999999,-11.593930660000002,-2.7569233319,-4.481291422,-5.0650361753999995,3.3609085553000004,-14.515408224000002,6.9681133939999995,-8.0631028786,20.99171158,10.482213666,-1.1152255752000002,-15.30958017,5.272601904,3.2547443100000004,-10.543736441,13.787099584,3.9045254529999998,-2.765422368600001,19.9934313627,-0.3697096995000004,20.03701873,8.580904948999999,25.816698278,-1.6754771239999993,8.655267631999997,8.666455721999998,-7.5827486560000015,-5.5858802236,-14.795623795999997,-4.00708189,2.422138643999999,11.569601423,9.865054669000001,2.168711239660001,-18.6028506991,-3.7593660999999994,-4.342781034000001,-16.982986697,5.937579532999999,6.959221756999999,11.506114878,5.4538866524000005,-19.357927335,1.629842714,0.19261500200000042,-13.019057125,3.639073874000001,4.9993484845000005,6.045736925999999,-7.6495929600000006,28.964485907000004,-2.6750808149999994,-10.35844822,6.12421177,1.164757565
ME 45,-1.4590776269999997,-8.025908080000002,-3.6445968507999997,3.1579965299999997,-8.514253691999999,4.811461607499999,-11.999320338,-4.8423329303000004,2.499364216,-1.9121820395600004,-2.6375354789999994,-3.2687742600000007,2.125139880000001,-6.5308835730000006,-0.8149183180000001,0.6108136019300001,4.572434283,5.325329065000001,1.2389215299999998,-4.556904482999999,-0.3709189020000012,-3.0805256975,-2.3514626310999995,-17.171212538,-4.493466608,-10.282948397,9.225123007999999,4.791646852,0.44687276199999976,3.495317331800001,11.672510611,9.2604028214,-2.3409444230000003,3.878050085,-9.400915906,-1.721877123,-7.216902329,-13.480573188,16.557924015999998,-13.576577194,6.598534687000001,14.201455032700002,-0.4350796839999999,-1.198483309000001,2.269318421,0.030738489999999813,1.1484054514,19.179256028500003,-1.9570095554000007,-8.103275818,-0.3636746970000002,0.6476713909999995,9.83336031,6.037015296,1.8184063253000011,-3.58116378,-1.6464189749999996,10.559536635,-4.467373920000001,7.107994339,5.23484243,6.904803105000001,11.714160831700003,5.239649544
ME 46,-7.509779786000002,-2.5200564150000018,-6.439213904,-1.4353744300000004,1.8845312039999982,-1.9500891099999993,6.846933663499999,-3.29569228,3.0217594999999995,6.7483406554,7.0037112069999985,-0.7519533909999996,-5.804839897999999,-2.3474079549999995,7.354797345,1.723332946,0.6303748316999997,6.131510845,8.029126442,3.975659172200001,-6.911606300600001,-2.7210105098,-8.831606816,-6.328131634,-1.8570817383999998,-7.730583934000001,7.1143864510000006,-6.336120210000002,-1.9685924995000004,-1.2903342829999993,8.517126529999999,-0.9626187214000008,-3.6943778350000005,-2.712597737,-3.512104241000001,0.11001646780000043,-4.322107625,-10.732709595,8.150428169999998,-5.703972755000001,3.8964949910000004,10.9774690891,-5.6191804124999996,5.790247344200002,1.47807021,-0.2586397050000002,-4.532094818999999,7.961957738000002,-2.861840911999999,0.31994371999999954,6.0303917259999995,0.6210154550000002,0.306631085,12.29503937,5.893031070999999,3.1862792326999996,4.910430345000001,5.365600386,1.3623865130000001,-2.9100998,5.294953999000001,6.640186549,4.315875040000001,4.918296209
ME 47,-8.165614617,-7.341315412599998,-2.705409573,-0.71942769156,-4.4107082669999995,-2.680553426,-7.487533634999999,-5.02555573,2.9018732223,10.868993689999998,5.114878493,-1.2686289710000003,-8.5648543073,-1.4402222809200005,4.449696446000001,-8.593460674,-5.498628404000001,12.643606222999999,-6.042549473,9.42208711,-6.484170891999999,-13.579887786999999,-4.1978365945,-5.310290332999999,3.588371445000002,4.067928977999999,9.659207606999999,-2.9290874139999996,1.3852855359999996,-6.701082975999999,9.023926941500001,-6.7917986838,-3.737810419999999,-0.4885222870000001,-0.3720826220000011,-2.9096531910000003,3.9286784040000002,-8.9642172882,3.774674751999999,2.7794118560000007,9.578091861999999,12.899214234699997,4.295501734000001,13.568854003200004,-1.9306954349999987,-10.123037380000001,-1.7045033570000003,3.8642398659999997,-8.666721917,-13.052749947,8.9573866472,5.063975124999998,0.7667278620000001,13.234750955,-1.3703350600000006,-5.114227472500001,4.9160695919999995,2.8882697879999997,5.618878905999999,6.1312356470000005,0.5001182619999991,5.695227291,5.541778164,12.775909495999999
ME 5,-5.723733993600005,-203.529408487764,-140.5094312435,84.28203977460001,-89.19998878898001,55.7566337071,-5.260312796399999,-61.720660869099994,69.41827085006,131.7374592767,-45.0781661605,-10.2450335588,-56.9621923661,-85.1389523913,28.6104610872,-59.327984298100006,-52.95458119599999,94.3104251657,20.558063073799993,127.85881822774999,-108.3920865063,-95.2275156168,0.938054377499995,-87.0000882103,33.81494852179999,-36.155925657400005,92.3759025538,-45.641165392030004,-6.028123860630002,-29.475108056499995,30.429816773,-72.46087052369998,6.266428032000006,-21.0920131554,-54.84544222862999,84.0215935167,-26.485263477299995,-56.0160532192,75.86898236440001,-67.9031602406,160.4861703221,150.617641763,108.049238635,151.75661721650002,37.06671918819999,-51.9566289568,-73.2242358867,50.6393881508,-23.233721354769997,-101.5173894241,70.80129925080001,112.87002578996001,69.3884564291,180.446352552,-36.555878653799994,72.3472321025,138.95588877598001,45.5824636817,53.09728450370001,76.52800313360001,123.3170961653,73.1669533395,142.1604782582,45.147391514
ME 6,41.8531778102,34.657996593899995,-34.952016987600004,-86.1180829234,96.35425408399999,197.95673202186,-82.9773161938,175.39539222165,13.551513866700002,12.7225358868,-16.9079654485,-120.35020516270001,-36.986165402030004,16.082430534900002,-116.89459694330002,148.3026813486,-24.901037912960003,53.8397512195,52.6760156192,-14.181352125000005,-45.869843805500004,61.11121569000001,-29.6315725736,-139.16605163100002,31.741375938809995,-107.89768167437,15.296118185200001,136.23404420846998,15.926045707799997,118.64410318150001,147.2831171515,156.9592705118,2.2112361262999976,7.401103577399997,-48.2672400295,39.503216662,-74.3037133986,-101.11443557166,118.54473552740001,-128.8320493766,-84.52967629013,-3.4170630153999952,-27.355187918500004,-162.0856794037,27.640781615500003,-3.0475007173999966,-112.8586382156,157.59163177957,99.3370775997,81.07402457730001,-24.907916203499994,-95.9518277798,56.52583158239999,-88.22153489432,-2.136986819200004,1.627247429630005,-30.9680044245,52.394225750900006,-146.46994455598002,213.4166606988,18.4793536508,6.623738179899998,-4.0957168410000016,97.4074751688
ME 7,-82.18113805446998,-126.67351677959999,-85.90073535279998,49.75748603700001,-104.9562733617,36.1395709806,16.969958297799998,-96.37157809508,-3.6781990674699987,83.40375943650001,-47.7146924902,-37.3940167059,-67.1930182574,-70.8618311543,11.718827540299998,-28.56082135727,-47.833948846,156.6459067339,27.273150883199996,82.4797332498,-106.58205181273999,-41.1693890519,-61.123405990500004,-51.228805748759996,76.9602426587,-15.712037212599999,66.7754592184,-45.8314442776,-13.808248039999997,-30.929559576000006,17.747586732899997,-44.14412680900001,29.9511848792,-25.312541011799997,-79.6110354881,86.88132854082,20.987824411500004,-72.8017216395,92.1525450062,-29.844262932699998,70.5394618081,149.8458903904,104.9743949125,51.0795044475,40.48389982290001,-106.3828958935,-39.8214630722,49.8017758466,-28.2563995455,-72.0196574524,147.847626439,94.9576647137,21.6921883667,125.5950245648,-22.16507724297,77.15638665789999,79.57434516674,39.3315027433,54.6246664049,59.518916575549994,50.473768368799995,42.4745833922,94.92501692785001,9.308791592399999
ME 8,35.2358555573,-138.5624714301,-141.095765452,122.0268364319,-150.20442198299997,34.093341981,11.382446077599996,-71.6577301749,13.247571890099998,123.717449576,74.59688369,53.826666781200004,2.152445661999998,-102.03681539553,3.8104170493999967,-92.8693440205,-102.255385811,230.86468342700002,3.0731767990999987,65.37368435000002,-41.3086580191,-32.8323500197,-72.2989654873,-53.208976643,43.265195342889996,0.7501577636499981,-68.7171869396,-131.48204138650001,-24.968147083700003,112.68705663680001,-97.59632005750001,-159.7179690905,80.0185788318,-29.101831153200003,-28.456342379299997,48.373730092200006,-4.230676496999999,31.59930561815,80.2181207216,17.30702264,24.729328287999998,-35.92677578450001,-6.139271608560004,49.689676033,28.6154900752,-64.9956026424,-110.001641566,106.2264369564,-48.5063426313,-77.6983144866,-110.00407209,205.26716691900003,28.606106103000002,202.254472526,21.9719718297,155.23014519359998,-29.4380371293,55.215680077,50.323880271,36.2534706623,169.6558862627,-70.6476249997,195.099496201,-137.23936445150002
ME 9,-35.41035044830001,-86.7185566991,-59.9456575083,62.57096104360001,11.681929670999999,4.2232551854699985,41.861265544839995,-34.644607859,41.109100131299996,60.522346145499995,0.08792851750000175,-1.3193201463000026,-54.7546414043,13.408359177799998,-26.8541019885,-22.061071992900004,-17.5076036141,68.740493555,-18.7796510633,63.2425017538,-66.7432016326,-69.3134010639,16.458938678999996,-60.01473441729999,61.60365678053,36.2861773076,45.812349380600004,-13.695592033499999,-11.066857439200001,-57.0488963998,4.468747841100001,-65.8014203688,3.6181117275999966,20.464423512742,-16.8729155072,43.8638791688,4.204475321599999,30.894665657800005,8.415879909700005,-57.4202316307,59.73329883356,96.24708914157,66.5903841622,93.55233895890001,24.350075568500003,-64.9661106026,-49.582603089399996,-39.7744988081,-30.891203981849998,-37.9229817488,86.85919503,36.74041090838001,60.97182408510001,68.91857326504001,-57.6431606044,82.04729340879999,95.14916796060001,40.9018052805,39.871084627100004,86.7481179948,43.485821079946,-2.0960632712900003,13.876654097499998,37.8631129293
MGL-3196,-0.50966024,-1.0064813,-0.89848876,-0.87210715,0.51264006,-0.08675898,0.6678193,0.7127888000000001,-0.56802064,0.87654066,0.10628761,-0.00081093743,0.44830212,0.47821108,0.4872352,0.34557998,-0.34343678,-0.3994542,0.24820277,0.5075092999999999,-1.002059,-0.6348258000000001,-1.0335461,-0.20923229,0.2999075,-0.95006317,-0.62274134,0.19602546,-0.056857925,0.014183647,-0.66065675,-0.082438186,-0.67508024,0.20331211,0.7637989000000001,0.75057733,0.04862388,-0.19543031,0.80715156,1.056251,-0.26558495,0.41244468,-0.5337269,0.15315941,0.20547342,0.5828327,0.086188294,0.40364218,-0.4862191,0.58877265,0.20638163,0.6478991,-0.4907047000000001,0.56950814,0.32750165,0.8758904000000001,-1.2115291,0.09496635,0.45407695,0.45014763,0.18936655,-0.50734115,-0.3851662,0.86984164
MITOTIC_SPINDLE,115.553993565,-160.9018255805,-34.5789709392,30.687443942,87.4897212249,92.746522158,130.26698918178,9.911095834800001,72.16308566699999,80.16395848399999,-137.6469246904,8.151411644999996,-143.70128865764002,60.625186672599995,-112.6388532451,-67.26031058909999,15.4480214624,23.544553354300003,-181.8790359606,-35.254858388,-133.7974612466,-79.6843085805,93.98856937049999,88.02266627580002,37.6607591354,34.2533361639,37.9090499965,48.8008744885,42.346416847,-166.574943511,41.506746034,20.065126238399998,30.559864466999997,61.00532085473,-13.474778024999999,164.41906569550002,-65.66290823599999,196.49416463899996,-49.005456585900006,-183.90686687699997,42.796689887,-106.1245415065,203.90446046199997,-45.48245476790001,-29.256942331999994,-90.7311591823,-72.4367087474,-114.91426417619999,110.484654701582,-49.10189087170001,98.0066816847,4.781822893299998,113.9221803438,-67.0936231,-218.371831624026,52.9759472575,171.7446752484,69.55262706573,81.2231915156,101.882993989,37.120457812,66.1662404664,-11.511409595,127.73429187760001
MTORC1_SIGNALING,-42.73247067,-55.6237783924,20.593806341900002,18.519770252999997,-19.2984076217,23.345335017800004,12.6517896847,4.461693121999996,-1.8991569528999979,49.358363901000004,0.11278290799999624,16.9652368689,-73.777419722906,-30.6207721468,3.6237302780000054,-14.042720767200002,-31.847592104,106.39206300129999,-32.7732431343,-4.770340161000004,-131.1718708886,-37.7804355694,-86.2185709069,-123.9313251515,1.9017497655000022,-144.7274789477,75.351284319,-5.418781903500003,13.7514837864,-47.9757444164,92.762614611,50.178012497,35.402545336,-33.19647392585,-25.5964442355,-8.240016688599997,-25.541926465560003,-116.29669867570001,123.11928324659999,-69.20429596701001,21.235804687930006,33.9594832,22.5224372737,2.840080201100003,-53.384595390799994,-102.6206301185,-3.8682107526999996,135.950223735,33.0704997539,-30.676313335969994,68.79915877463,8.1154028098,56.89038054700001,-3.384687381699994,22.5845681637,-45.635770908,-35.6614479021,88.52475257990001,-0.16322908450000284,0.3208476989999989,-20.6905930859,71.2811004243,55.30205826899999,50.7328569683
MYC_TARGETS_V1,46.855525191,50.7825680225,79.1511188522,-122.3603997171,71.1641146302,236.83635061229998,-7.269239308600001,181.62563002450003,1.12455848986,-55.01064528412999,-98.303120552,-76.77222059350001,-133.849103839,37.047001718000004,-117.4348655779,42.9049574566,-53.48092368908,203.399903218,-23.615204285399997,-129.357126948,-116.7692757167,103.067225723,-28.0358070442,-97.574520497,82.181539051,-78.33459563199999,13.438003846300003,95.57496405610001,-1.743476597,34.055845317,134.952989571,266.162418988,-0.4366315798000002,48.0368826944,6.472510410599997,-9.041523280500003,-38.7970469606,-80.01308447399998,34.49461695949999,-115.61002666201001,-3.4747370527,-21.246443838912004,-63.481694397000005,-253.12759858450002,-46.191282513800004,-108.68531127528001,-115.732399525,93.75417135715,187.34034382599998,86.281118003,45.321778501,-180.375526595,22.1608313089,-171.18938461875,-66.1495195692,-32.22653634460001,-7.607222610899997,108.4159860947,-107.06267951360002,159.8455540293,-89.3124279442,-18.233694642000003,-61.45999494700001,13.5287245114
MYC_TARGETS_V2,34.867219897999995,-18.779815103399997,-13.986176045999999,-20.069794760199997,7.6729558738,54.347248878,3.811219493699999,42.178153353,-20.003419889499998,1.7498831105999995,-37.597245823,-40.45758907250001,0.9275591889999996,22.5802837235,-43.34240135899999,17.573760523900003,-16.326316801999997,23.2030486203,17.101417633999997,-0.2927759039999988,6.473098196,11.486143529,-12.660428297800001,-41.6521586963,18.8431381896,-14.472323383300001,0.3590782514999992,20.116167286,-18.698424931,33.49779718799999,41.678537999999996,23.09245076,-37.9473473509,-16.3768087736,-65.51856889000001,-0.4819778489999997,-9.9280491023,-26.152190257999997,9.5148699399,-62.748685988,-52.4451746414,-17.0024508521,-37.135457467,-74.850077095,46.163945389999995,-35.1822080194,-10.4746339953,65.08394202,36.115940724,-26.087815772,4.0799113425,-33.248895967,21.424024833,-47.571755896,9.300804959199999,3.1805899991999995,-10.788233046000002,42.942621596,-50.361472497,50.7823778666,-3.016328174,-27.050518849,-32.2947621637,-0.19304509600000125
MYOGENESIS,-109.07502675219999,-22.8875905692,-28.582829831000005,186.8156898834,-76.9554626161,-68.84662979746,10.452027092399998,-76.58737178109999,74.2691789289,144.77642636299998,-35.723384683999996,22.97282173741,12.488426061,-57.23039989665,1.6522392980000018,-57.316117499140006,-86.429700413,19.429782144,-13.470262826656,172.4956299529,-75.468446166,6.8775489641,28.595571825700002,-57.759712805999996,8.378325735999999,19.57662389523,83.4231403304,36.74180330456,44.068366623399996,37.20912878040001,31.875117617,-81.28525851400002,74.4335468203,24.709143821399998,13.0093503786,54.906834309900006,-46.451689313,117.1878214744,51.255093532024006,-38.645388173,-26.207369417000002,91.1532604707,92.91750016399999,94.4085434486,93.778891245,-66.54958547064001,-57.32520277070001,32.2170343427,-70.34944994634999,-0.44553379125999903,-48.904091386,189.10345672539998,110.52130886700002,117.9822815153,10.708591080800002,108.570417566,-88.8567106311,65.06544586745001,-11.070986068599998,28.789810026000005,24.5018027232,-117.66806047086001,14.176451146050004,-6.740079045200007
NOTCH_SIGNALING,2.3524132190000007,-20.606136315,-9.127673298000001,15.42709225,16.7035223176,18.774995259999997,-5.3267269,81.77867066,13.048943285,10.571692214999999,-8.574702456699999,-28.852654089999998,-21.937316887999998,-7.817278251000001,10.993747302000001,30.118737124000003,-8.437516312,-19.224711229999997,-31.99331385,-0.27386919040000146,0.31031021299999995,19.46947689,0.11568554200000003,-12.224710322,37.14783056,20.205653750000003,-2.2602813840000016,-51.99258479,-24.461923038400002,-0.7374921919999995,51.72921024,5.721658174000002,14.584672303,16.045145242,27.899786510000002,30.559404701000002,-2.8159775999999996,9.337327569,0.8279881444000008,8.142702866999999,-4.202592329000001,-5.686045057299999,-16.968500532,46.013781656999996,-43.923259613,13.459591128,1.5428002340000004,-44.367162123,-5.786810066999999,-0.19300298099999946,-32.33858866,3.499717923000001,-13.108178135,12.6484945497,28.876300696,-10.774818530000001,-6.54500854,-8.622525311000002,10.092168529,17.44963852,25.90109922,-19.767393133000002,-17.7054871587,22.330079923
Nonalcoholic Steatohepatitis,-78.193168382,-45.600072188999995,-37.767770293,9.4119154026,0.3463423270000011,-31.116758935,42.993763020500005,-6.867810887000001,-25.329525279000002,60.43923774400001,6.118676242349999,24.988639261000003,12.083397955,-10.721897251,71.05033257,19.299657433,-38.85229821292,9.938575807000003,11.376939239999997,35.243326416,-46.32261983,-14.637158156,-44.77145027,-22.081238379,-9.780288895000002,-31.732072835000004,27.059417083,-36.7731169792,1.5725310924000009,-21.788808247000002,13.7696548007,-45.50632730660001,-17.498647969999997,-28.464985881300002,-2.476694640000001,25.839747786000004,-7.43379939074,-7.632585524,39.49604339,20.005650373560005,24.526439818399997,29.293070576100003,-10.608390894,57.759249117999985,7.868573315200003,21.621795083000002,-19.843248552,49.49968280099999,-25.887433781240006,3.9387689119999987,26.187876652,77.630050491,-32.070718625000005,68.355094297,33.76089355739999,47.179689411,-19.916958304000005,18.2971270733,16.701517076300004,-21.934083093999995,40.66493631150001,-8.267313176699998,47.2649101913,32.946339082
