,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,7,8,9
ME 1,-159.27275222599985,-29.978439944000016,61.77657763699995,-169.66841173,-79.22084326499993,5.7746566500000025,-54.49237547600008,222.93314172600026,-70.15815040800007,-57.71918982299997,27.05799683999999,24.78802629000013,-117.92916347699993,-180.83548767999986,-54.49760464699996,-164.23044938800027,-188.63991970800004,50.22242366800003,-260.55984695200016,121.020354357,151.92123594900002,77.04974578500007,109.10375657800004,-93.07072089100001,224.96627117799994,224.1316793779997,58.765224204999924,-50.54187303900001,-45.68833573800001,145.3001324159999,-164.47986267899998,-14.431998884999993,276.08198559800013,-86.23932936099995,111.87099321000004,-64.84854238399993,142.74766814400022,81.599020054,-12.270061368999992,142.2470228879999,-45.184689606000006,-31.39859943100001,132.88049607400012,39.189674764,126.87037460799992,204.3721250270001,49.42689282399997,-15.633793924000035,148.6050692599999,-23.44260921400002,-97.1400924540001,-17.840194505999985,-71.9282570509999,164.53754569599982,-168.14083073299997,241.96688634999992,-90.91895487099994,35.426719144999936,-13.532141541000016,-27.252368226999987,147.85311743499992,176.93669419699998,104.42057510200009,86.28486680500002
ME 10,-63.31555333399996,-84.88026534299998,33.65858873700001,5.754380463000004,-63.15721691,21.978753392999987,-51.422803808999994,-20.822543048999986,-30.699260518000003,99.76645507100001,-59.20231569800002,61.37816685699999,-60.75388514299998,-68.18823232399998,-117.68611180299996,10.140421846,-80.65963796300001,35.155417607000025,46.857518174,60.51479488099999,-29.00936024800002,26.02526009000001,-76.799169608,33.213879829000014,35.03148406000001,-60.13989826199995,2.2356254210000057,24.12038094300001,47.97935283299997,39.87511545,18.66686058800002,18.225950992000016,-17.870200695000012,-38.693882663000025,-0.9994937800000048,93.72469819300005,108.0917057459999,40.659642627000025,111.94394914999997,13.202837904999996,-46.438606297999975,-52.298057251,-26.413775596999997,-9.584981464000002,-36.225869518999964,-21.892105476000005,91.09103886899996,11.513722094999983,20.295816624,62.69139569399998,-50.828771028999995,47.62381428299992,81.03815407799992,23.370674106,32.588364920000025,94.42451086299991,11.272808214999996,30.08921186199997,21.54775621800001,16.442523684000005,92.47027004700004,6.705985884000008,37.383294107999966,77.55541823099996
ME 11,-47.375049011,-58.434390011000005,-63.47825141200003,16.725805415000018,32.88161766499999,-8.983121735000003,-35.926332544000005,23.670218841,29.855660394999994,22.534439757000012,23.561206853000012,-3.197802469000006,-29.739866976,-14.026809525,12.744481364000013,-14.306426535999998,-168.65724448600002,21.41299323100004,-136.29221790999995,46.623633845999976,74.69393481499995,6.088955548999999,6.027965198000003,-0.2169749590000012,15.972174553,138.92513773099992,0.4767866049999983,23.552836336000013,-123.48192735600004,-11.76152410499999,-59.35047314200003,-62.055357672,146.07671887500004,-116.82963439600007,9.5445754,-13.080201619000006,99.48884135899999,-35.56696529500003,-46.43285282099994,70.54893664100003,-28.270911559,20.530067867,208.02492505799998,20.105359071000017,9.694565482000003,59.041874789,-56.192321066999995,0.430190504000011,120.539578856,6.578558134000003,35.98194660000002,28.879341791999998,-15.438849280999987,120.10081345600004,-40.61445849499998,101.81452633699995,-52.539467722,30.532993333,42.122997729999966,55.68328426499998,24.891411765,-73.41388359100006,-10.821683941999996,-36.921567038000006
ME 12,-35.92555713899999,-25.840760646000003,2.244337831000002,-36.26229590900002,-32.785400322000015,4.793385290999998,-4.530640057999996,39.96186120900003,-23.92727871400001,-10.40580828799999,-7.5031961810000025,20.44536795599998,-27.93371928,-80.40073586199999,-27.949799589,-35.371229409999984,-43.28328101100001,43.729341686000026,-60.402293201999996,35.946032368999994,33.15499152599997,27.862850598000012,23.10912246799999,-7.379265607000001,50.579875357999974,47.22215250499998,26.369035108000002,-8.069106268999994,17.650744968999987,60.50622159200001,-37.81426483,17.092967294000022,62.61813211799997,-5.399703856000003,27.445670337000017,-1.9222112270000025,46.38663909499997,47.74693572800001,4.444930637000003,22.82466903,-14.661449052,-0.8625772669999929,-0.08028589900000621,4.316957709000003,30.971754520000008,45.106771162000044,42.891410961999995,1.6440875370000032,32.37011892399998,3.7807951770000017,-28.460314963000016,16.61992292200001,-8.501421623000002,36.20545982800002,-3.144784737999996,54.423061048999976,0.3341000020000089,20.008385671,-0.13051664299999854,-3.6409808590000026,52.362549629999954,53.96744634000001,28.68848453400001,30.660887900999995
ME 13,-17.058072112999998,-88.08343736400009,-8.284583163999999,-28.161063278999986,-45.348251989,-44.361115273,4.025756820999997,-21.16884765600001,-15.867392744999995,69.25072264799992,-12.757661168000002,53.48118566300004,-42.850542212000015,8.386386710000005,-62.76021415300003,-10.732984971999995,-79.20036366000002,50.987372387,7.896692035000008,55.720644233,-25.607177403999966,-35.09896003599999,-25.14670342099999,47.368021899000006,14.474005155,-38.49820815499999,-25.966690731,9.638034722000016,-45.00518919,18.275765113999995,20.058071458000004,-40.474390835,36.73002100100001,-20.48423877400002,-12.923646282999995,62.25125587800004,134.36080961499994,49.72224534300001,81.33240335499998,11.859315327999994,-24.510902902000012,-26.373767259,19.14161687800001,-34.97163222499999,-46.32599794699999,33.86635459999998,67.06455862000001,-2.782148252999992,22.414062986999998,63.609130388000004,-10.01465727,22.241460166000028,52.38517383900003,20.402475269000004,38.10708376400007,68.37606077300002,-38.299543665000016,27.323342723000003,16.034071920000006,59.23321933000002,15.890053780000011,-9.842631042000006,1.7251505979999957,12.397537288999994
ME 14,139.42770121800004,-12.439693115000008,-125.56103755400007,-70.11900212700003,93.76248622999996,52.077486987999976,-137.76270200700006,17.136883567999995,-73.97609769800005,82.62716375400001,121.72413818699995,17.018513993000006,-68.79112147499997,53.05837934700003,110.97638722200008,60.004420804000034,-186.71489859300004,70.45161108299993,-10.563078667999983,4.611060055999996,64.697071541,-53.30928357699999,164.67536599100004,-9.334044909999994,92.89328252100005,105.904538963,-140.15015547900012,17.449785422999998,-215.58818321400003,-74.20059424099996,-51.27168091799997,-133.091171153,6.048648201999995,-207.91250277300003,-54.493640948999996,-90.00302909,66.00278638599997,-101.60298633699995,-268.34474367,178.12928353599997,-59.500689566999995,-41.328465984,243.85931935999986,80.12471862299998,-89.90955801100003,112.02900658700004,-37.928948443,-95.09135375700001,98.00785140899998,-69.555198078,63.239107633,37.78847920099997,-1.9342972060000017,137.01587333699996,-133.992599356,145.76600278299998,-36.063183848,2.6730770690000014,-53.70696398399997,3.2549518140000013,12.271606914000008,50.07767078899997,-36.776536388000004,-91.46409258200005
ME 15,-30.00359057900001,-18.636690407000014,8.799503380000003,-3.1566396090000017,-11.704800675,-7.65344209,8.46258974299999,22.03374213000001,-9.986294243,-11.90408956,26.828319653999987,58.687476188999995,-20.192844763,-19.169907094000013,-6.519931936999996,-19.791426091999995,-8.326253506000002,9.850158832000018,-25.608013619000005,16.050735204000006,3.420099855000003,-4.0373157740000005,3.49935299,-1.4678711590000018,25.015116332000012,-5.392400654999999,33.21638895199995,-14.996678697000005,-2.1180521799999976,23.393176904999986,-11.991431819,-6.988784137000001,31.118010803000026,0.8272441509999972,0.7515077229999971,13.749009958999991,46.28646200899997,34.234836757999986,43.983213064000026,20.665236095999997,-12.671754946000005,-18.919573925999998,-13.607196543999994,-19.249389946000008,3.01143571,19.588837578,31.012138132000004,29.987282340000004,38.90230328,38.587177254000025,2.43044583,3.7229988600000015,19.596044121,19.611696323,-11.503720401999994,30.55206160900001,-1.893490922000001,40.47171386699998,11.049382847,11.893974229000001,19.487242135999992,6.1535544449999975,33.298597783000005,39.028881147000014
ME 16,-26.840310349999985,-16.849382518999988,-4.060291567,-23.813104311999997,-14.35217453199999,-7.325462226000006,-8.059392591000003,11.660109235,-11.454245705000005,-28.438126131000004,-10.256069135999997,27.330386767000004,-28.74536705399998,-25.192725550999995,2.3421865999999985,-29.43282884500001,-29.47741995900001,-12.915035754999998,-37.97178482299999,12.676834455,18.45624316600001,16.310194145,9.474521759000003,-4.932697843000001,17.758355452,-2.1537549249999994,15.545044131,-11.389710106000008,-25.444519174,6.024904729000004,2.063338322000002,-14.571985912000006,44.883825821,-21.13462021400001,13.605507033000007,-21.786897315,-3.369495967,7.759510635,1.6431139920000009,28.646864633000003,-18.388084079999985,-27.695753755999995,25.252463810000005,9.022186598,-9.238829603,17.619302190000013,11.106775024999996,18.921781996,46.968166083999975,7.458047481999997,-11.869349258999998,12.476417561000009,-15.257769123000006,27.890394150999985,-25.226125192000012,34.89269456599999,0.5642568329999977,-5.118825854999998,5.510294350999997,-5.997691248000004,30.502503363000013,15.241500598000007,10.19669748,39.14245549300001
ME 17,-42.231727198,-35.76604095600001,15.569600237000001,49.41628315200003,-9.027645557999994,9.441396364000003,2.995275050999997,-1.2800502320000005,-12.703165773999991,-8.645682598999999,-8.880430784000001,86.78869959900005,-13.94594426,-23.671176691999985,-20.207445299,6.556865874999994,12.079301224000005,-16.558991427,4.0781393060000015,-1.4319435649999972,6.751515999,10.372380591,-34.903094475999985,23.143084894,5.929619601000002,-28.15461967400001,44.15879985000002,-18.501871379000004,24.128257504,18.44259665600001,6.018691583000001,13.722871490000005,-5.2950246890000034,-5.833666210000002,-3.096520934,59.429321457999976,24.15898554900001,39.723365061000024,75.68292616999993,11.774752427000001,-18.070487749,-29.25244056800001,-34.262489182999985,-17.413230567000006,17.861829161999996,-26.498807686999985,29.12985015499999,42.226872054999966,19.838888699,26.09479581599999,3.1727961460000027,18.522032422,46.07612191800002,-9.867772374999996,13.196336605999994,41.220103697000006,18.884020986,39.20696510700001,7.444503687999999,-8.056277356999997,58.79931271400003,-6.242166172000003,35.45658264400001,57.271270263999995
