,precision,recall,f1-score,support
0,0.9799658994032395,0.8086528315160042,0.8861052225862401,2843.0
1,0.11544715447154472,0.6016949152542372,0.1937244201909959,118.0
accuracy,0.8004052684903749,0.8004052684903749,0.8004052684903749,0.8004052684903749
macro avg,0.5477065269373921,0.7051738733851207,0.539914821388618,2961.0
weighted avg,0.9455136157484135,0.8004052684903749,0.8585128772020325,2961.0
