,precision,recall,f1-score,support
0,0.9797267518730718,0.7819205065072107,0.8697183098591549,2843.0
1,0.10404624277456648,0.6101694915254238,0.17777777777777778,118.0
accuracy,0.7750759878419453,0.7750759878419453,0.7750759878419453,0.7750759878419453
macro avg,0.5418864973238191,0.6960449990163172,0.5237480438184663,2961.0
weighted avg,0.9448296562723885,0.7750759878419453,0.8421435098640173,2961.0
