,precision,recall,f1-score,support
0,0.9979806138933764,0.8691523039043264,0.9291220154164316,2843.0
1,0.021052631578947368,0.6153846153846154,0.04071246819338423,13.0
accuracy,0.8679971988795518,0.8679971988795518,0.8679971988795518,0.8679971988795518
macro avg,0.5095166227361619,0.7422684596444709,0.4849172418049079,2856.0
weighted avg,0.9935338128534299,0.8679971988795518,0.9250781344241699,2856.0
