,precision,recall,f1-score,support
0,0.9735226400613968,0.8923672177277524,0.9311800330335842,2843.0
1,0.13802816901408452,0.4152542372881356,0.20718816067653276,118.0
accuracy,0.8733535967578521,0.8733535967578521,0.8733535967578521,0.8733535967578521
macro avg,0.5557754045377407,0.653810727507944,0.5691840968550584,2961.0
weighted avg,0.940227014399937,0.8733535967578521,0.9023279422067918,2961.0
