,precision,recall,f1-score,support
0,0.9828546935276468,0.8065423848047837,0.8860123647604328,2843.0
1,0.12420382165605096,0.6610169491525424,0.2091152815013405,118.0
accuracy,0.8007429922323539,0.8007429922323539,0.8007429922323539,0.8007429922323539
macro avg,0.5535292575918489,0.733779666978663,0.5475638231308866,2961.0
weighted avg,0.948636252838404,0.8007429922323539,0.859037067285062,2961.0
