,precision,recall,f1-score,support
0,0.9987975951903808,0.8765388673935983,0.9336830273510679,2843.0
1,0.027700831024930747,0.7692307692307693,0.05347593582887701,13.0
accuracy,0.8760504201680672,0.8760504201680672,0.8760504201680672,0.8760504201680672
macro avg,0.5132492131076558,0.8228848183121837,0.49357948158997245,2856.0
weighted avg,0.9943773368100759,0.8760504201680672,0.9296764824666881,2856.0
