,precision,recall,f1-score,support
0,0.9771708112515287,0.8431234611326064,0.9052114803625377,2843.0
1,0.1220472440944882,0.5254237288135594,0.19808306709265178,118.0
accuracy,0.8304626815265113,0.8304626815265113,0.8304626815265113,0.8304626815265113
macro avg,0.5496090276730085,0.6842735949730829,0.5516472737275948,2961.0
weighted avg,0.9430929385988672,0.8304626815265113,0.8770314220154095,2961.0
