,precision,recall,f1-score,support
0,0.971187091817134,0.8892015476609215,0.9283878075651855,2843.0
1,0.12011173184357542,0.3644067796610169,0.18067226890756302,118.0
accuracy,0.8682877406281662,0.8682877406281662,0.8682877406281662,0.8682877406281662
macro avg,0.5456494118303548,0.6268041636609692,0.5545300382363743,2961.0
weighted avg,0.9372705458945132,0.8682877406281662,0.8985902953863271,2961.0
