,precision,recall,f1-score,support
0,0.934983376431474,0.8902567710165318,0.9120720720720721,2843.0
1,0.2972972972972973,0.42857142857142855,0.35106382978723405,308.0
accuracy,0.8451285306251983,0.8451285306251983,0.8451285306251983,0.8451285306251983
macro avg,0.6161403368643856,0.6594140997939801,0.631567950929653,3151.0
weighted avg,0.8726516365478414,0.8451285306251983,0.8572353413123989,3151.0
