,precision,recall,f1-score,support
0,0.9451892744479495,0.8431234611326064,0.8912437255995539,2843.0
1,0.27479674796747966,0.5487012987012987,0.36619718309859156,308.0
accuracy,0.8143446524912726,0.8143446524912726,0.8143446524912726,0.8143446524912726
macro avg,0.6099930112077145,0.6959123799169525,0.6287204543490728,3151.0
weighted avg,0.8796605857281827,0.8143446524912726,0.8399221340126619,3151.0
