,precision,recall,f1-score,support
0,0.9724300905868453,0.8684488216672529,0.9175027870680046,2843.0
1,0.11374407582938388,0.4067796610169492,0.1777777777777778,118.0
accuracy,0.8500506585612969,0.8500506585612969,0.8500506585612969,0.8500506585612969
macro avg,0.5430870832081146,0.6376142413421011,0.5476402824228912,2961.0
weighted avg,0.938210249404346,0.8500506585612969,0.8880237086835916,2961.0
