,precision,recall,f1-score,support
0,0.9730784237222005,0.8772423496306718,0.9226785053644099,2843.0
1,0.12311557788944724,0.4152542372881356,0.18992248062015504,118.0
accuracy,0.8588314758527524,0.8588314758527524,0.8588314758527524,0.8588314758527524
macro avg,0.5480970008058239,0.6462482934594037,0.5563004929922825,2961.0
weighted avg,0.9392062130473391,0.8588314758527524,0.8934771507815588,2961.0
