,precision,recall,f1-score,support
0,0.9473260956976277,0.8287020752725993,0.8840525328330205,2843.0
1,0.26656626506024095,0.5746753246753247,0.3641975308641975,308.0
accuracy,0.80387178673437,0.80387178673437,0.80387178673437,0.80387178673437
macro avg,0.6069461803789343,0.701688699973962,0.624125031848609,3151.0
weighted avg,0.8807840367206948,0.80387178673437,0.8332383974453983,3151.0
