,precision,recall,f1-score,support
0,0.9684447783621337,0.9067886035877594,0.9366030881017257,2843.0
1,0.11371237458193979,0.288135593220339,0.16306954436450838,118.0
accuracy,0.8821344140493077,0.8821344140493077,0.8821344140493077,0.8821344140493077
macro avg,0.5410785764720367,0.5974620984040492,0.549836316233117,2961.0
weighted avg,0.9343824941182759,0.8821344140493077,0.9057766922351294,2961.0
