,precision,recall,f1-score,support
0,0.9984251968503937,0.8920154766092157,0.9422255248002973,2843.0
1,0.028481012658227847,0.6923076923076923,0.054711246200607896,13.0
accuracy,0.8911064425770309,0.8911064425770309,0.8911064425770309,0.8911064425770309
macro avg,0.5134531047543107,0.792161584458454,0.4984683855004526,2856.0
weighted avg,0.9940101848075021,0.8911064425770309,0.9381857189103127,2856.0
