,precision,recall,f1-score,support
0,0.9536679536679536,0.7819205065072107,0.8592964824120604,2843.0
1,0.24390243902439024,0.6493506493506493,0.3546099290780142,308.0
accuracy,0.7689622342113615,0.7689622342113615,0.7689622342113615,0.7689622342113615
macro avg,0.5987851963461719,0.7156355779289301,0.6069532057450373,3151.0
weighted avg,0.8842906834330385,0.7689622342113615,0.8099650135365014,3151.0
