,precision,recall,f1-score,support
0,0.999199038846616,0.8775940907492086,0.9344569288389514,2843.0
1,0.03064066852367688,0.8461538461538461,0.059139784946236555,13.0
accuracy,0.8774509803921569,0.8774509803921569,0.8774509803921569,0.8774509803921569
macro avg,0.5149198536851465,0.8618739684515273,0.49679835689259394,2856.0
weighted avg,0.99479033478002,0.8774509803921569,0.9304726421195518,2856.0
