,precision,recall,f1-score,support
0,0.9397769516728625,0.8892015476609215,0.9137899873486355,2843.0
1,0.31670281995661603,0.474025974025974,0.37971391417425226,308.0
accuracy,0.8486194858774992,0.8486194858774992,0.8486194858774992,0.8486194858774992
macro avg,0.6282398858147392,0.6816137608434478,0.6467519507614439,3151.0
weighted avg,0.878873482117609,0.8486194858774992,0.8615857885108983,3151.0
