,precision,recall,f1-score,support
0,0.9490925188136343,0.7541329581428069,0.8404547236377891,2843.0
1,0.2163677130044843,0.6266233766233766,0.32166666666666666,308.0
accuracy,0.7416693113297366,0.7416693113297366,0.7416693113297366,0.7416693113297366
macro avg,0.5827301159090593,0.6903781673830918,0.5810606951522279,3151.0
weighted avg,0.8774710525523781,0.7416693113297366,0.7897448786529888,3151.0
