,precision,recall,f1-score,support
0,0.9984453944811504,0.9036229335209286,0.9486706056129984,2843.0
1,0.03180212014134275,0.6923076923076923,0.06081081081081081,13.0
accuracy,0.9026610644257703,0.9026610644257703,0.9026610644257703,0.9026610644257703
macro avg,0.5151237573112466,0.7979653129143105,0.5047407082119046,2856.0
weighted avg,0.9940454075881472,0.9026610644257703,0.9446292269952012,2856.0
