,precision,recall,f1-score,support
0,0.9388994307400379,0.8702075272599367,0.9032493610806863,2843.0
1,0.28488372093023256,0.4772727272727273,0.3567961165048543,308.0
accuracy,0.8317994287527769,0.8317994287527769,0.8317994287527769,0.8317994287527769
macro avg,0.6118915758351352,0.6737401272663319,0.6300227387927704,3151.0
weighted avg,0.8749715225770991,0.8317994287527769,0.8498353340005986,3151.0
