,precision,recall,f1-score,support
0,0.9739425981873112,0.9071403447062961,0.9393553086869423,2843.0
1,0.15654952076677317,0.4152542372881356,0.2273781902552204,118.0
accuracy,0.8875379939209727,0.8875379939209727,0.8875379939209727,0.8875379939209727
macro avg,0.5652460594770422,0.6611972909972159,0.5833667494710814,2961.0
weighted avg,0.9413683384319503,0.8875379939209727,0.9109820226433951,2961.0
