,precision,recall,f1-score,support
0,0.9982832618025751,0.8181498417164966,0.8992847477285908,2843.0
1,0.017110266159695818,0.6923076923076923,0.03339517625231911,13.0
accuracy,0.8175770308123249,0.8175770308123249,0.8175770308123249,0.8175770308123249
macro avg,0.5076967639811355,0.7552287670120945,0.46633996199045497,2856.0
weighted avg,0.9938171382229681,0.8175770308123249,0.8953433736287337,2856.0
