,precision,recall,f1-score,support
0,0.9987888574888979,0.8702075272599367,0.9300751879699247,2843.0
1,0.026385224274406333,0.7692307692307693,0.0510204081632653,13.0
accuracy,0.8697478991596639,0.8697478991596639,0.8697478991596639,0.8697478991596639
macro avg,0.5125870408816521,0.819719148245353,0.490547798066595,2856.0
weighted avg,0.9943626504749665,0.8697478991596639,0.9260738882018972,2856.0
