,precision,recall,f1-score,support
0,0.9987293519695044,0.8294055575096729,0.9062259800153728,2843.0
1,0.020202020202020204,0.7692307692307693,0.03937007874015748,13.0
accuracy,0.8291316526610645,0.8291316526610645,0.8291316526610645,0.8291316526610645
macro avg,0.5094656860857623,0.7993181633702211,0.47279802937776516,2856.0
weighted avg,0.9942752709775655,0.8291316526610645,0.9022802073555066,2856.0
