,precision,recall,f1-score,support
0,0.9986967854039965,0.8086528315160042,0.8936831875607386,2843.0
1,0.018050541516245487,0.7692307692307693,0.03527336860670194,13.0
accuracy,0.8084733893557423,0.8084733893557423,0.8084733893557423,0.8084733893557423
macro avg,0.508373663460121,0.7889418003733868,0.4644782780837203,2856.0
weighted avg,0.9942330595039472,0.8084733893557423,0.8897758599534548,2856.0
