,precision,recall,f1-score,support
0,0.9984089101034208,0.88287020752726,0.9370916557774873,2843.0
1,0.02631578947368421,0.6923076923076923,0.05070422535211268,13.0
accuracy,0.8820028011204482,0.8820028011204482,0.8820028011204482,0.8820028011204482
macro avg,0.5123623497885526,0.7875889499174762,0.4938979405648,2856.0
weighted avg,0.9939841164871089,0.8820028011204482,0.9330569790983803,2856.0
