,precision,recall,f1-score,support
0,0.948376353039134,0.8012662680267323,0.8686367969494756,2843.0
1,0.24566088117489987,0.5974025974025974,0.34815515610217596,308.0
accuracy,0.78133925737861,0.78133925737861,0.78133925737861,0.78133925737861
macro avg,0.597018617107017,0.6993344327146649,0.6083959765258258,3151.0
weighted avg,0.8796882015525633,0.78133925737861,0.8177614096498983,3151.0
