,precision,recall,f1-score,support
0,0.9464800329353643,0.8086528315160042,0.872154779969651,2843.0
1,0.24653739612188366,0.577922077922078,0.34563106796116505,308.0
accuracy,0.7860996509044748,0.7860996509044748,0.7860996509044748,0.7860996509044748
macro avg,0.596508714528624,0.6932874547190411,0.608892923965408,3151.0
weighted avg,0.8780629170551509,0.7860996509044748,0.8206887998685359,3151.0
