,precision,recall,f1-score,support
0,0.9787941787941788,0.8279985930355258,0.8971036585365852,2843.0
1,0.12050359712230216,0.5677966101694916,0.19881305637982197,118.0
accuracy,0.817629179331307,0.817629179331307,0.817629179331307,0.817629179331307
macro avg,0.5496488879582405,0.6978976016025087,0.5479583574582036,2961.0
weighted avg,0.9445900961743607,0.817629179331307,0.8692757993489804,2961.0
