,precision,recall,f1-score,support
0,0.9983179142136249,0.835033415406261,0.9094043286726681,2843.0
1,0.01882845188284519,0.6923076923076923,0.03665987780040733,13.0
accuracy,0.8343837535014006,0.8343837535014006,0.8343837535014006,0.8343837535014006
macro avg,0.5085731830482351,0.7636705538569766,0.4730321032365377,2856.0
weighted avg,0.9938594537758447,0.8343837535014006,0.9054317523906864,2856.0
