,precision,recall,f1-score,support
0,0.9772105742935278,0.7541329581428069,0.8513003772086559,2843.0
1,0.08865710560625815,0.576271186440678,0.1536723163841808,118.0
accuracy,0.7470449172576832,0.7470449172576832,0.7470449172576832,0.7470449172576832
macro avg,0.532933839949893,0.6652020722917424,0.5024863467964183,2961.0
weighted avg,0.9418004732110901,0.7470449172576832,0.8234989212217299,2961.0
