,precision,recall,f1-score,support
0,0.9761810242159588,0.8649314104818854,0.9171950764640059,2843.0
1,0.13122171945701358,0.4915254237288136,0.20714285714285716,118.0
accuracy,0.8500506585612969,0.8500506585612969,0.8500506585612969,0.8500506585612969
macro avg,0.5537013718364862,0.6782284171053494,0.5621689668034315,2961.0
weighted avg,0.942508211665619,0.8500506585612969,0.8888985003478642,2961.0
