,precision,recall,f1-score,support
0,0.9735182849936949,0.8146324305311291,0.8870164687859058,2843.0
1,0.09450171821305842,0.4661016949152542,0.15714285714285714,118.0
accuracy,0.8007429922323539,0.8007429922323539,0.8007429922323539,0.8007429922323539
macro avg,0.5340100016033766,0.6403670627231917,0.5220796629643815,2961.0
weighted avg,0.938488242818715,0.8007429922323539,0.8579299824049941,2961.0
