,precision,recall,f1-score,support
0,0.9978822532825075,0.8287020752725993,0.9054573405073021,2843.0
1,0.01616161616161616,0.6153846153846154,0.031496062992125984,13.0
accuracy,0.8277310924369747,0.8277310924369747,0.8277310924369747,0.8277310924369747
macro avg,0.5070219347220618,0.7220433453286074,0.468476701749714,2856.0
weighted avg,0.9934136369370692,0.8277310924369747,0.9014792254485844,2856.0
