,precision,recall,f1-score,support
0,0.9991492981709911,0.826239887442842,0.9045051983057374,2843.0
1,0.02178217821782178,0.8461538461538461,0.04247104247104247,13.0
accuracy,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851
macro avg,0.5104657381944064,0.8361968667983442,0.47348812038838994,2856.0
weighted avg,0.9947004982552379,0.8263305322128851,0.9005813733667141,2856.0
