,precision,recall,f1-score,support
0,0.9534109816971714,0.8061906436862469,0.873642081189251,2843.0
1,0.26238286479250333,0.6363636363636364,0.37156398104265403,308.0
accuracy,0.7895906061567757,0.7895906061567757,0.7895906061567757,0.7895906061567757
macro avg,0.6078969232448374,0.7212771400249416,0.6226030311159525,3151.0
weighted avg,0.8858652311396856,0.7895906061567757,0.8245655801276351,3151.0
