,precision,recall,f1-score,support
0,0.9987819732034104,0.8652831516004221,0.9272521673577082,2843.0
1,0.02544529262086514,0.7692307692307693,0.04926108374384236,13.0
accuracy,0.8648459383753502,0.8648459383753502,0.8648459383753502,0.8648459383753502
macro avg,0.5121136329121377,0.8172569604155957,0.4882566255507753,2856.0
weighted avg,0.9943515191251285,0.8648459383753502,0.9232557093440596,2856.0
