,precision,recall,f1-score,support
0,0.9391727493917275,0.8146324305311291,0.8724806931625542,2843.0
1,0.23065693430656933,0.512987012987013,0.31822759315206445,308.0
accuracy,0.7851475721993018,0.7851475721993018,0.7851475721993018,0.7851475721993018
macro avg,0.5849148418491484,0.663809721759071,0.5953541431573093,3151.0
weighted avg,0.8699176332234544,0.7851475721993018,0.8183042555861559,3151.0
