,precision,recall,f1-score,support
0,0.9784232365145228,0.8294055575096729,0.8977727013135351,2843.0
1,0.11978221415607986,0.559322033898305,0.19730941704035876,118.0
accuracy,0.8186423505572442,0.8186423505572442,0.8186423505572442,0.8186423505572442
macro avg,0.5491027253353014,0.694363795703989,0.547541059176947,2961.0
weighted avg,0.9442051883421836,0.8186423505572442,0.8698582576984609,2961.0
