,precision,recall,f1-score,support
0,0.9742039500201531,0.8501582835033415,0.9079639368895568,2843.0
1,0.1125,0.4576271186440678,0.1806020066889632,118.0
accuracy,0.83451536643026,0.83451536643026,0.83451536643026,0.83451536643026
macro avg,0.5433519750100766,0.6538927010737047,0.54428297178926,2961.0
weighted avg,0.9398638398876378,0.83451536643026,0.8789775445343828,2961.0
