,precision,recall,f1-score,support
0,1.0,0.8684488216672529,0.929593373493976,2843.0
1,0.03359173126614987,1.0,0.065,13.0
accuracy,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8690476190476191
macro avg,0.5167958656330749,0.9342244108336264,0.497296686746988,2856.0
weighted avg,0.9956010828103852,0.8690476190476191,0.9256578994549626,2856.0
