,precision,recall,f1-score,support
0,0.9751702042450942,0.8564896236370032,0.9119850187265919,2843.0
1,0.1206896551724138,0.4745762711864407,0.19243986254295536,118.0
accuracy,0.8412698412698413,0.8412698412698413,0.8412698412698413,0.8412698412698413
macro avg,0.547929929708754,0.665532947411722,0.5522124406347736,2961.0
weighted avg,0.9411179567643185,0.8412698412698413,0.8833101357716208,2961.0
