,precision,recall,f1-score,support
0,0.9785443836769037,0.8181498417164966,0.8911877394636014,2843.0
1,0.11472602739726027,0.5677966101694916,0.1908831908831909,118.0
accuracy,0.8081729145558932,0.8081729145558932,0.8081729145558932,0.8081729145558932
macro avg,0.546635205537082,0.6929732259429942,0.5410354651733962,2961.0
weighted avg,0.9441200114914939,0.8081729145558932,0.8632796216883606,2961.0
