,precision,recall,f1-score,support
0,0.9784172661870504,0.8132254660569821,0.8882059162504802,2843.0
1,0.11204013377926421,0.5677966101694916,0.1871508379888268,118.0
accuracy,0.8034447821681864,0.8034447821681864,0.8034447821681864,0.8034447821681864
macro avg,0.5452286999831573,0.6905110381132369,0.5376783771196535,2961.0
weighted avg,0.9438909231866726,0.8034447821681864,0.8602678888155341,2961.0
