,precision,recall,f1-score,support
0,0.999080459770115,0.7643334505803728,0.8660821044240733,2843.0
1,0.016152716593245228,0.8461538461538461,0.03170028818443804,13.0
accuracy,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
macro avg,0.5076165881816801,0.8052436483671095,0.44889119630425567,2856.0
weighted avg,0.99460634889431,0.7647058823529411,0.8622841479776044,2856.0
