,precision,recall,f1-score,support
0,0.9980221518987342,0.8874428420682378,0.9394898529137963,2843.0
1,0.024390243902439025,0.6153846153846154,0.0469208211143695,13.0
accuracy,0.886204481792717,0.886204481792717,0.886204481792717,0.886204481792717
macro avg,0.5112061979005866,0.7514137287264266,0.49320533701408287,2856.0
weighted avg,0.993590353998191,0.886204481792717,0.9354270386934207,2856.0
