,precision,recall,f1-score,support
0,0.9770660340055358,0.8691523039043264,0.9199553239017126,2843.0
1,0.1388888888888889,0.5084745762711864,0.2181818181818182,118.0
accuracy,0.8547787909490037,0.8547787909490037,0.8547787909490037,0.8547787909490037
macro avg,0.5579774614472124,0.6888134400877564,0.5690685710417654,2961.0
weighted avg,0.9436635000225014,0.8547787909490037,0.8919886661256411,2961.0
