,precision,recall,f1-score,support
0,0.948318293683347,0.8132254660569821,0.8755917439878811,2843.0
1,0.2552594670406732,0.5909090909090909,0.356513222331048,308.0
accuracy,0.7914947635671216,0.7914947635671216,0.7914947635671216,0.7914947635671216
macro avg,0.6017888803620101,0.7020672784830365,0.6160524831594645,3151.0
weighted avg,0.8805740478547391,0.7914947635671216,0.8248535070249154,3151.0
