,precision,recall,f1-score,support
0,0.9988146977479258,0.8892015476609215,0.9408262002232973,2843.0
1,0.03076923076923077,0.7692307692307693,0.0591715976331361,13.0
accuracy,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.8886554621848739
macro avg,0.5147919642585783,0.8292161584458454,0.4999988989282167,2856.0
weighted avg,0.9944083283254037,0.8886554621848739,0.9368130665280341,2856.0
