,precision,recall,f1-score,support
0,0.9511111111111111,0.8279985930355258,0.8852952237683339,2843.0
1,0.27662721893491127,0.6071428571428571,0.38008130081300817,308.0
accuracy,0.8064106632814979,0.8064106632814979,0.8064106632814979,0.8064106632814979
macro avg,0.6138691650230113,0.7175707250891914,0.6326882622906711,3151.0
weighted avg,0.885182504703536,0.8064106632814979,0.8359122062277942,3151.0
