,precision,recall,f1-score,support
0,0.8944444444444445,0.805,0.8473684210526315,200.0
1,0.6060606060606061,0.759493670886076,0.6741573033707866,79.0
accuracy,0.7921146953405018,0.7921146953405018,0.7921146953405018,0.7921146953405018
macro avg,0.7502525252525253,0.7822468354430381,0.7607628622117091,279.0
weighted avg,0.8127873719271569,0.7921146953405018,0.7983229791283816,279.0
